h3,value_mean,value_std,value_count,coverage_school,coverage_hospital,coverage_pharmacy,coverage_supermarket,coverage_bus_station,coverage_park,coverage_bank,walkability_variance,accessibility_mean,population_weighted_accessibility
8860145141fffff,42.91452338400658,5.1139376585222545,259,0.015444015444015444,0.8416988416988417,0.0,0.0,0.0,0.37065637065637064,0.0,26.15235837525208,45.10264972378961,45.10264972378962
8860145143fffff,26.028089017538445,5.502913457712484,53,0.0,0.0,0.0,0.0,0.0,0.41509433962264153,0.0,30.282056523073166,25.92463471198799,25.924634711987988
8860145145fffff,44.24087620681696,5.361448403925509,181,0.0,0.8287292817679558,0.0,0.0,0.0,0.4419889502762431,0.0,28.745128987955386,46.121518108591594,46.121518108591594
8860145147fffff,32.73214167719678,3.088805803095753,11,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,9.540721289237998,34.33824985340616,34.33824985340617
8860145149fffff,53.23106966476088,3.5399881728517357,197,0.9543147208121827,0.649746192893401,0.005076142131979695,0.39593908629441626,0.0,1.0,0.27918781725888325,12.531516263930172,55.896782928436345,55.89678292843633
886014514bfffff,41.273036858663126,4.766369356766892,88,0.26136363636363635,0.36363636363636365,0.0,0.42045454545454547,0.0,0.8636363636363636,0.0,22.71827684512643,43.932344447324404,43.932344447324404
886014514dfffff,61.00473776337258,6.070471853298576,279,0.5304659498207885,1.0,0.6487455197132617,0.45878136200716846,0.0,0.899641577060932,0.7670250896057348,36.85062852169025,63.67140592526113,63.67140592526115
8860145151fffff,17.516408907639,0.7456322541130569,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5559674583737183,14.859247600240337,14.859247600240337
8860145155fffff,21.308121271175906,1.7268374013414705,193,0.0,0.0,0.0,0.0,0.0,0.24352331606217617,0.0,2.9819674106717624,19.562090840673864,19.56209084067386
8860145157fffff,20.658622493959953,1.707812335687218,65,0.0,0.0,0.0,0.0,0.0,0.9384615384615385,0.0,2.916622973925431,18.736241161456878,18.736241161456874
886014515dfffff,19.27135786473912,4.351179003670137,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.932758721979848,17.391643441473725,17.391643441473725
8860145161fffff,51.13365922250208,6.053539068128988,231,0.20346320346320346,0.2857142857142857,0.0,0.7532467532467533,0.0,1.0,0.0,36.645335249363974,53.06930197375745,53.06930197375744
8860145163fffff,42.586138318328956,2.9690814042058578,166,0.9096385542168675,0.04216867469879518,0.0,0.0,0.0,0.9698795180722891,0.0,8.815444384801028,44.533013260458176,44.533013260458176
8860145165fffff,69.92032404596583,7.8402028664531,231,0.948051948051948,1.0,0.5497835497835498,0.5584415584415584,0.5194805194805194,0.8268398268398268,0.6493506493506493,61.46878098713941,72.63892124218923,72.63892124218923
8860145167fffff,53.39234372139074,3.174698828540571,160,1.0,1.0,0.0,0.0,0.0,1.0,0.00625,10.078712651936875,54.975324162244576,54.975324162244576
8860145169fffff,53.4462170865393,5.497433855020284,185,0.918918918918919,0.5891891891891892,0.0,0.7081081081081081,0.0,1.0,0.0,30.221778990323184,55.28755702862909,55.28755702862909
886014516bfffff,39.112754962569504,4.607106690462625,34,0.7058823529411765,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,21.225432057305476,40.79018896757501,40.79018896757502
886014516dfffff,61.867937034224816,3.111840317618577,170,0.6176470588235294,1.0,0.058823529411764705,0.9411764705882353,0.12941176470588237,0.9647058823529412,0.03529411764705882,9.683550162356486,63.636445255156026,63.636445255156026
8860145185fffff,48.15742750435273,,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,51.95295056410854,51.95295056410854
88601451a9fffff,32.90794725066337,4.219532865126642,106,0.0,0.0,0.0,0.0660377358490566,0.0,0.0,0.0,17.804457599883854,34.18344419346837,34.18344419346837
88601451adfffff,43.17095006335279,2.3132303861800834,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.351034819546857,44.8256519389787,44.825651938978694
88601451c5fffff,14.495906991738785,0.8678854123713176,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7532250890069319,11.312729057334016,11.312729057334016
88601451cdfffff,15.968313819555675,0.6086499385439771,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37045474768958714,13.043888422800103,13.0438884228001
88601451e1fffff,41.67290537695122,3.973776014010012,29,0.0,0.9310344827586207,0.0,0.0,0.0,0.0,0.0,15.790895809521299,43.21662952815915,43.21662952815915
88601451e3fffff,39.95299153248346,3.050711509005374,52,0.9038461538461539,0.0,0.07692307692307693,0.09615384615384616,0.0,0.0,0.0,9.306840711177847,42.18661819851438,42.186618198514374
88601451e5fffff,54.17628498761823,8.15906679355229,136,0.6397058823529411,0.9705882352941176,0.27941176470588236,0.19852941176470587,0.0,0.0,0.38235294117647056,66.57037094164765,56.217934779694176,56.217934779694176
